period,amp
37082.19647679054,6.744569827000963e-07
37088.19724829626,3.6778366046916765e-07
37094.19801980198,1.760375309350378e-06
37100.1987913077,2.553115668896166e-06
37106.199562813425,8.76003928709443e-07
37112.200334319146,3.285403466150023e-08
37118.20110582487,1.6990570461942617e-07
37124.20187733059,2.176584687070218e-06
37130.20264883631,2.350386560677193e-06
37136.20342034203,1.1612294087088655e-06
37142.204191847755,3.4442457846333694e-06
37148.20496335348,3.326607332992547e-06
37154.2057348592,1.0291358130117814e-06
37160.20650636492,6.046917963983736e-07
37166.20727787064,3.6671876920296193e-07
37172.208049376364,3.709884406308452e-07
37178.208820882086,1.4791266636243279e-06
37184.20959238781,2.3918386030282865e-07
37190.21036389354,4.3358566842143517e-07
37196.21113539925,1.1956860068323853e-06
37202.21190690498,2.1880093140364586e-06
37208.212678410695,1.0893151441494693e-06
37214.213449916424,1.801366665414985e-07
37220.21422142214,8.14749113584733e-08
37226.21499292787,1.979798293455017e-06
37232.21576443358,3.310473245533658e-06
37238.21653593931,1.1089474244081258e-06
37244.217307445026,3.742982678906834e-08
37250.218078950755,6.470233901145644e-07
37256.21885045647,4.0958089305710103e-07
37262.2196219622,3.689446382178735e-07
37268.22039346791,2.4554121633668085e-06
37274.22116497364,9.143776425201349e-06
37280.22193647936,7.58298706335075e-06
37286.222707985085,2.7905626578732626e-06
37292.22347949081,5.30154923718256e-06
37298.22425099653,4.5011702978876823e-07
37304.22502250225,1.0346269987653339e-05
37310.22579400797,1.4892245858258203e-05
37316.226565513694,2.893037937414796e-06
37322.227337019416,2.163830419878937e-06
37328.22810852514,2.9190562666315696e-07
37334.22888003086,3.4986784338783444e-06
37340.22965153658,4.72467173185573e-06
37346.2304230423,1.1650318482453609e-06
37352.231194548025,4.373489802396202e-06
37358.23196605375,5.711952105137218e-06
37364.23273755947,2.0093029378565324e-06
37370.23350906519,3.0777414884041055e-07
37376.23428057091,5.437089127195442e-06
37382.235052076634,5.1822093575340366e-06
37388.23582358236,1.74057415798874e-07
37394.23659508808,4.45024691979916e-06
37400.23736659381,3.891701733281434e-06
37406.23813809952,4.523234136216219e-07
37412.23890960525,3.8032642590533986e-08
37418.239681110965,1.466143802724463e-06
37424.240452616694,1.5185588097577414e-06
37430.24122412241,1.7757674164992765e-08
37436.24199562814,7.02006120251154e-07
37442.24276713385,1.891206820263539e-06
37448.24353863958,2.9905137381287385e-06
37454.244310145295,5.42149635997435e-07
37460.245081651025,5.240751544399838e-07
37466.24585315674,1.1906481795311333e-06
37472.24662466247,1.856628405334781e-06
37478.24739616818,6.433960173095621e-07
37484.24816767391,4.33735466069192e-06
37490.24893917963,3.4348850732170788e-06
37496.249710685355,7.950438431657742e-07
37502.25048219108,2.656130516973224e-06
37508.2512536968,4.1504386922468724e-07
37514.25202520252,1.0770639421710635e-06
37520.25279670824,7.511792561021161e-07
37526.253568213964,5.454531435435011e-08
37532.254339719686,1.849183822647508e-06
37538.25511122541,4.350638733643855e-06
37544.25588273113,1.5470641659964332e-06
37550.25665423685,4.9066012659671104e-06
37556.25742574257,8.91592204050435e-06
37562.258197248295,3.981808130421235e-06
37568.25896875402,4.168962299304636e-07
37574.25974025974,3.24612686154437e-08
37580.26051176546,1.7543932375320268e-07
37586.26128327118,3.1630150030036295e-07
37592.262054776904,3.69636498498651e-08
37598.26282628263,5.115131447584531e-07
37604.26359778835,3.3752653949148398e-06
37610.26436929408,5.111314608459996e-06
37616.26514079979,5.337541642331402e-07
37622.26591230552,2.7933587750330816e-06
37628.266683811235,4.5169879428801585e-06
37634.26745531696,1.0257166304290492e-06
37640.26822682268,4.28995052421804e-06
37646.26899832841,2.8920247453047064e-06
37652.26976983412,2.9511605881978686e-06
37658.27054133985,2.0371994449786837e-06
37664.271312845565,4.724299614498948e-07
37670.272084351294,8.841420338491171e-07
37676.27285585701,1.600296715299523e-06
37682.27362736274,9.399839491481345e-07
37688.27439886845,4.082158555478851e-08
37694.27517037418,1.5569587877061694e-07
37700.2759418799,1.7542065103756216e-06
37706.276713385625,3.28622474073716e-06
37712.27748489135,1.4553868614511733e-06
37718.27825639707,5.694148616162032e-06
37724.27902790279,4.456216102847446e-06
37730.27979940851,1.344662514435469e-06
37736.280570914234,2.2245338748962078e-06
37742.281342419956,5.440824332482634e-06
37748.28211392568,2.8039087385247895e-06
37754.2828854314,1.3515433028741734e-06
37760.28365693712,9.005646491030132e-07
37766.28442844284,1.6653753528365288e-06
37772.285199948565,4.62746659022165e-06
37778.28597145429,1.177566901711636e-06
37784.28674296001,1.5195941745907528e-06
37790.28751446573,5.036949362857141e-06
37796.28828597146,5.658625606328068e-06
37802.28905747717,5.91685041901053e-07
37808.2898289829,2.40587030477624e-06
37814.29060048862,2.03468042087981e-06
37820.291371994346,1.695046654185648e-07
37826.29214350006,1.0691931803022011e-06
37832.29291500579,6.168858522529069e-06
37838.293686511504,5.829147287893533e-06
37844.29445801723,4.26350952038897e-06
37850.29522952295,4.357819108371641e-06
37856.29600102868,2.7770817047017126e-07
37862.29677253439,9.970557697835368e-06
37868.29754404012,7.769899787416089e-06
37874.298315545835,1.5397114357871358e-06
37880.299087051564,2.5867173427218073e-06
37886.29985855728,4.117329697948655e-06
37892.30063006301,3.597871390500149e-06
37898.30140156873,1.3616865913682868e-07
37904.30217307445,5.92738577262432e-06
37910.30294458017,7.486315694403137e-06
37916.303716085895,3.0452491843984407e-06
37922.30448759162,9.365141219111053e-07
37928.30525909734,2.226168488709097e-07
37934.30603060306,1.1515535772658014e-06
37940.30680210878,2.2956243733917526e-06
37946.307573614504,7.007103393215129e-07
37952.308345120226,7.504409309988067e-09
37958.30911662595,7.993518597801824e-08
37964.30988813167,8.008599546834746e-07
37970.31065963739,7.474945357226564e-07
37976.31143114311,7.80574246485298e-07
37982.312202648834,6.509455646869756e-07
37988.312974154556,1.9443716918819543e-07
37994.31374566028,4.515837083762933e-08
38000.314517166,8.969415280183137e-07
38006.31528867173,1.869887402080025e-06
38012.31606017744,1.3414283699816698e-06
38018.31683168317,6.003093854574076e-07
38024.31760318889,3.853132321084573e-07
38030.318374694616,1.541189720608472e-06
38036.31914620033,2.3781111716117064e-07
38042.31991770606,9.79320017475799e-07
38048.320689211774,4.233712639850148e-06
38054.3214607175,6.773358413282396e-06
38060.32223222322,5.008383815834445e-06
38066.32300372895,2.1049768132434045e-06
38072.32377523466,8.286714090150823e-07
38078.32454674039,1.3693402466084041e-06
38084.325318246105,1.2869493518981704e-07
38090.326089751834,5.610564206348424e-06
38096.32686125755,5.647933513673679e-06
38102.32763276328,2.1562515558546923e-07
38108.328404269,1.1202821171059502e-06
38114.32917577472,1.526159121361768e-06
38120.32994728044,9.695056334530204e-06
38126.330718786165,3.2989372764768173e-06
38132.33149029189,2.581691803268279e-06
38138.33226179761,1.0642752383480641e-05
38144.33303330333,1.3439300070866632e-05
38150.33380480905,1.2450478467334427e-05
38156.33457631477,1.7518079449977526e-06
38162.335347820495,1.381550121902351e-06
38168.33611932622,1.421423495178197e-06
38174.33689083194,9.968588040286951e-07
38180.33766233766,8.744601804898607e-07
38186.33843384338,1.8079288099419505e-06
38192.339205349104,6.114438153831743e-06
38198.339976854826,3.3813097123938396e-06
38204.340748360555,3.0158353670606416e-07
38210.34151986627,2.6829675772770864e-07
38216.342291372,2.7491943606828694e-07
38222.34306287771,3.267765148458275e-07
38228.34383438344,1.1572476354553554e-06
38234.34460588916,1.5970481623065348e-06
38240.345377394886,6.379475455933047e-07
38246.3461489006,1.4101932652990868e-06
38252.34692040633,3.597320959880234e-06
38258.347691912044,3.0812376943001e-06
38264.34846341777,1.397910139976657e-06
38270.34923492349,1.1342553467023418e-06
38276.35000642922,5.18904338860152e-07
38282.35077793493,2.0219839171727985e-07
38288.35154944066,1.2670172577970325e-06
38294.352320946375,5.736693685206308e-07
38300.353092452104,9.367191671795452e-07
38306.353863957826,2.848183219951012e-06
38312.35463546355,1.4826079971169425e-06
38318.35540696927,5.886925221191832e-07
38324.35617847499,1.1157653519859935e-06
38330.35694998071,4.213556848278593e-06
38336.357721486434,3.215694063553868e-06
38342.358492992156,3.3293529499122754e-07
38348.35926449788,4.207086145269409e-07
38354.3600360036,4.158294734214997e-06
38360.36080750932,8.466624836440272e-06
38366.36157901504,1.1548381378590073e-06
38372.362350520765,5.6640978014459125e-06
38378.36312202649,8.633043252656795e-06
38384.36389353221,1.174452101303178e-06
38390.36466503793,2.957806280149264e-06
38396.36543654365,1.920950587274542e-06
38402.366208049374,2.317084111024258e-08
38408.366979555096,1.2418302989820251e-06
38414.367751060825,4.4941555896277105e-06
38420.36852256654,2.4214007173544475e-06
38426.36929407227,1.089441656592352e-06
38432.37006557798,3.6019952497374083e-06
38438.37083708371,2.0737501550775337e-06
38444.37160858943,7.451744606819256e-07
38450.372380095156,6.051300762501153e-07
38456.37315160087,5.8841867526744e-07
38462.3739231066,6.129247592937735e-07
38468.374694612314,3.420098899686202e-07
38474.37546611804,4.4529342265565915e-07
38480.37623762376,2.9358473376598505e-07
38486.37700912949,1.146485546884142e-06
38492.3777806352,3.914306812821018e-06
38498.37855214093,2.8003606688077725e-06
38504.379323646644,1.1030749318751946e-06
38510.38009515237,6.195840880554718e-07
38516.380866658095,5.87084892957067e-08
38522.38163816382,1.6967723500031504e-07
38528.38240966954,6.815910530263912e-09
38534.38318117526,7.223014740772587e-08
38540.38395268098,3.3613331057280405e-08
38546.384724186704,2.1270654991356116e-08
38552.385495692426,2.8228399362351706e-08
38558.38626719815,4.299429038648221e-07
38564.38703870387,1.3973422271141607e-06
38570.38781020959,1.2505926629213529e-06
38576.38858171531,4.0543873413063564e-07
38582.389353221035,1.6638251911310945e-06
38588.39012472676,7.632112024262839e-07
38594.39089623248,1.8554311716830448e-07
38600.3916677382,2.6661081576606085e-07
38606.39243924392,2.3007942551376065e-06
38612.39321074965,5.787804190445602e-06
38618.393982255366,2.110936176160111e-06
38624.394753761095,1.4398296787232874e-08
38630.39552526681,2.3446936072832635e-07
38636.39629677254,3.4426551172694804e-06
38642.39706827825,3.71200340512439e-06
38648.39783978398,7.655569006811692e-07
38654.3986112897,4.975212484254029e-06
38660.399382795425,1.7546693835280837e-06
38666.40015430114,1.8894164941747516e-06
38672.40092580687,9.575629776472343e-06
38678.40169731258,7.4898322669963325e-06
38684.40246881831,3.3072507745303447e-06
38690.40324032403,4.923947981013013e-06
38696.404011829756,7.500686576142998e-06
38702.40478333547,3.6793879150280586e-06
38708.4055548412,3.827483784337926e-08
38714.40632634692,8.786111959684571e-07
38720.40709785264,9.943350255564893e-07
38726.407869358365,1.0384508711499592e-06
38732.40864086409,1.2974850836945398e-06
38738.40941236981,6.15323197253735e-07
38744.41018387553,5.537279358924575e-08
38750.41095538125,1.6571182026960433e-06
38756.411726886974,2.427105441750608e-06
38762.412498392696,8.071788219563852e-07
38768.41326989842,5.960120376087984e-07
38774.41404140414,8.110795379713967e-07
38780.41481290986,2.536774443176626e-07
38786.41558441558,1.3588061124906262e-07
38792.416355921305,1.5156638927954523e-08
38798.41712742703,3.0585940610415755e-07
38804.41789893275,1.3957102026833845e-06
38810.41867043847,1.2713364722731268e-06
38816.41944194419,2.459034578397309e-07
38822.42021344992,2.4347498184555626e-07
38828.420984955636,3.9147741711708675e-08
38834.421756461365,2.0484498063721416e-06
38840.42252796708,2.6285679857090305e-06
38846.42329947281,3.142531309521335e-07
38852.42407097852,2.6288352199113343e-06
38858.42484248425,3.214154274232862e-06
38864.425613989966,1.8263911795921377e-06
38870.426385495695,2.756754164017074e-06
38876.42715700141,1.5588619574748522e-06
38882.42792850714,6.176748900019032e-07
38888.42870001285,6.705791604665649e-07
38894.42947151858,3.1612571091048944e-07
38900.4302430243,9.493305027741743e-07
38906.431014530026,4.85383579736164e-06
38912.43178603574,7.744843192797513e-06
38918.43255754147,3.856197964747169e-06
38924.43332904719,1.1765374412809293e-06
38930.43410055291,3.8569170893535294e-06
38936.434872058635,2.9636507525845812e-06
38942.43564356436,2.2750885763244782e-08
38948.43641507008,2.1479955653431452e-06
38954.4371865758,3.5885543022701127e-06
38960.43795808152,2.2443950292740792e-06
38966.438729587244,2.3397280049707774e-06
38972.439501092966,3.589006690145601e-06
38978.44027259869,4.826150097484303e-06
38984.44104410441,6.534958389757854e-06
38990.44181561013,4.603525004043618e-06
38996.44258711585,1.8575922735536837e-06
39002.443358621575,3.976025112307635e-06
39008.4441301273,2.7755496187739884e-06
39014.44490163302,2.695080837602671e-07
39020.44567313875,2.1235337577047497e-07
39026.44644464446,2.996911717998457e-06
39032.44721615019,4.840111942295076e-06
39038.447987655905,1.4074160316151586e-06
39044.448759161634,1.3841027685144885e-06
39050.44953066735,1.4842390370483776e-06
39056.45030217308,6.590211899364906e-07
39062.45107367879,8.500388551437498e-07
39068.45184518452,1.1524733398899766e-07
39074.452616690236,1.2223705117219977e-07
39080.453388195965,9.448641467467971e-07
39086.45415970168,1.975306789346811e-06
39092.45493120741,7.353521070781158e-07
39098.45570271312,1.0414748913218977e-06
39104.45647421885,1.250296068711078e-06
39110.45724572457,1.5395730676697247e-06
39116.458017230296,2.371911715103104e-06
39122.45878873602,2.1612921352006787e-07
39128.45956024174,1.7156357156983338e-06
39134.46033174746,4.128071739095828e-06
39140.46110325318,3.524394180482648e-06
39146.461874758905,2.6398094902203425e-06
39152.46264626463,2.1025602811649103e-06
39158.46341777035,8.8180573909719e-07
39164.46418927607,6.040706176109315e-08
39170.46496078179,7.887215104680424e-07
39176.465732287514,3.720256353913055e-08
39182.466503793235,2.0185982289893836e-06
39188.46727529896,2.2874844264915685e-06
39194.46804680468,1.2667937628481436e-07
39200.4688183104,3.985536672813569e-06
39206.46958981612,5.221707972364783e-06
39212.470361321844,4.4976963979532616e-06
39218.471132827566,4.578997126366284e-06
39224.47190433329,7.835707481299455e-07
39230.47267583902,1.2385641193490253e-06
39236.47344734473,4.184772265485983e-06
39242.47421885046,2.4922287446219053e-06
39248.474990356175,7.375189862643585e-07
39254.475761861904,8.694711093309235e-07
39260.47653336762,2.4095906887875995e-06
39266.47730487335,2.0110509352642397e-06
39272.47807637906,1.83192294282334e-07
39278.47884788479,2.36474971382086e-06
39284.479619390506,5.876059418148983e-06
39290.480390896235,5.542788124381055e-06
39296.48116240195,2.4160724990284077e-06
39302.48193390768,2.5177723316992024e-06
39308.48270541339,3.0535650520428067e-06
39314.48347691912,4.8029354745000035e-06
39320.48424842484,6.2465067703335735e-06
39326.485019930566,1.6961324686582166e-06
39332.48579143629,3.4927160161081016e-07
39338.48656294201,2.2619027425782302e-07
39344.48733444773,6.580879599212736e-07
39350.48810595345,1.925035495670344e-06
39356.488877459175,5.840795219187852e-07
39362.489648964896,1.7619731521616036e-06
39368.49042047062,2.497435821590203e-06
39374.49119197634,4.852383684684335e-06
39380.49196348206,6.154394871816006e-06
39386.49273498778,2.0444578318994043e-06
39392.493506493505,5.319824239320454e-09
39398.49427799923,3.8498658887979244e-07
39404.49504950495,6.374287250365255e-07
39410.49582101067,1.052039893335841e-06
39416.49659251639,1.3592570176584848e-06
39422.497364022114,7.330617714341469e-07
